pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEDL105238,5,0,1993,HAROON YUSUF,Delhi,BALLI MARAN,INC,,20217,M,1,2,2,FALSE,FALSE,39.03,1491,2.88,,2,2
AEDL105238,6,0,1998,HAROON YUSUF,Delhi,BALLI MARAN,INC,INC,38105,M,1,2,2,FALSE,TRUE,70.05,23843,43.83,,2,2
AEDL105312,5,0,1993,KANWAR KARAN SINGH,Delhi,MODEL TOWN,INC,,21532,M,2,2,1,FALSE,FALSE,39.95,15743,29.21,,1,2
AEDL105312,6,0,1998,KANWAR KARAN SINGH,Delhi,MODEL TOWN,INC,INC,32315,M,1,2,1,FALSE,FALSE,55.75,11039,19.04,,1,2
AEDL105313,5,0,1993,SURESH KUMAR SONKAR,Delhi,MODEL TOWN,JD,,5789,M,3,2,0,FALSE,FALSE,10.74,4470,8.29,,,2
AEDL105313,6,0,1998,SURESH KUMAR SONKAR,Delhi,MODEL TOWN,JD,JD,1023,M,4,2,0,FALSE,FALSE,1.76,624,1.08,,,2
AEDL105330,5,0,1993,P.K. CHANDLA,Delhi,KAMLA NAGAR,BJP,,28450,M,1,2,1,FALSE,FALSE,51.07,6021,10.81,,1,2
AEDL105330,6,0,1998,PROF .P.K.CHANDLA,Delhi,KAMLA NAGAR,BJP,BJP,19940,M,2,2,1,FALSE,TRUE,37.5,13244,24.9,,1,2
AEDL105360,5,0,1993,HARI KRISHAN,Delhi,SADAR BAZAR,BJP,,27125,M,1,2,1,FALSE,FALSE,46.93,1339,2.32,,1,2
AEDL105360,6,0,1998,HARI KRISHAN,Delhi,SADAR BAZAR,BJP,BJP,16187,M,2,2,1,FALSE,TRUE,31.33,15115,29.25,,1,2
AEDL105386,5,0,1993,ANJALI RAM,Delhi,MOTI NAGAR,INC,,24365,F,2,2,1,FALSE,FALSE,39.34,22250,35.93,,1,2
AEDL105386,6,0,1998,ANJALI RAI,Delhi,PAHAR GANJ,INC,INC,31065,F,1,2,1,FALSE,FALSE,63.89,16848,34.65,,1,2
AEDL105426,5,0,1993,PURAN CHAND YOGI,Delhi,RAJINDER NAGAR,BJP,,23847,M,1,2,2,FALSE,FALSE,47.75,1613,3.23,,2,2
AEDL105426,6,0,1998,PURAN CHAND YOGI,Delhi,RAJINDER NAGAR,BJP,BJP,21150,M,1,2,2,FALSE,TRUE,37.63,1383,2.46,,2,2
AEDL105427,5,0,1993,BRAHMI YADAV,Delhi,RAJINDER NAGAR,INC,,22234,M,2,2,0,FALSE,FALSE,44.52,19715,39.48,,,2
AEDL105427,6,0,1998,BRAHM YADAV,Delhi,RAJINDER NAGAR,IND,INC,19767,M,2,2,0,FALSE,FALSE,35.17,7578,13.48,,,2
AEDL105452,5,0,1993,MOTI LAL SODDI,Delhi,RAM NAGAR,BJP,,23181,M,1,2,1,FALSE,FALSE,43.01,3421,6.35,,1,2
AEDL105452,6,0,1998,MOTI LAL SODHI,Delhi,RAM NAGAR,BJP,BJP,19811,M,2,2,1,FALSE,TRUE,35.44,17243,30.85,,1,2
AEDL105468,5,0,1993,KRISHNA,Delhi,BALJIT NAGAR,IND,,226,F,6,2,1,FALSE,FALSE,0.49,1,0,,1,2
AEDL105468,6,0,1998,KRISHNA,Delhi,BALJIT NAGAR,INC,IND,28832,F,1,2,1,FALSE,FALSE,55.83,11785,22.82,,1,2
AEDL105517,4,0,1983,TAJDAR BABAR,Delhi,BARA KHAMBA,INC,,8256,F,1,3,3,FALSE,FALSE,55.59,2604,17.53,,3,3
AEDL105517,5,0,1993,TAJDAR BABAR,Delhi,MINTO ROAD,INC,INC,18411,F,1,3,3,FALSE,TRUE,43.83,1871,4.45,,3,3
AEDL105517,6,0,1998,TAJDAR BABAR,Delhi,MINTO ROAD,INC,INC,28815,F,1,3,3,FALSE,TRUE,53.73,14765,27.53,,3,3
AEDL105524,4,0,1983,KARAN SINGH TANWAR,Delhi,DELHI CONTONMENT,BJP,,9389,M,1,3,2,FALSE,FALSE,53.34,1506,8.56,,2,3
AEDL105524,5,0,1993,KARAN SINGH TANWAR,Delhi,DELHI CANTONMENT,BJP,BJP,23260,M,1,3,2,FALSE,TRUE,59.85,8869,22.82,,2,3
AEDL105524,6,0,1998,KARAN SINGH TANWAR,Delhi,DELHI CANTONMENT,BJP,BJP,20819,M,2,3,2,FALSE,TRUE,46.12,20463,45.34,,2,3
AEDL105578,4,0,1983,BODH RAJ,Delhi,HAUZ KHAS,BJP,,11810,M,2,3,1,FALSE,FALSE,45.44,10323,39.71,,1,3
AEDL105578,5,0,1993,BODH RAJ,Delhi,R.K.PURAM,BJP,BJP,17838,M,1,3,1,FALSE,FALSE,40.66,1660,3.78,,1,3
AEDL105578,6,0,1998,BODH RAJ,Delhi,R.K.PURAM,BJP,BJP,17152,M,2,3,1,FALSE,TRUE,38.44,12373,27.73,,1,3
