pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
9400,4,0,2019,MUCHIRAM BAURI,Jharkhand,JUGASHLAI,BJP,,66647,M,2,1,0,FALSE,FALSE,30.81,19868,9.18,41,,1
9402,4,0,2019,RAMCHANDRA PASWAN,Jharkhand,JUGASHLAI,JVM,,3008,M,5,1,0,FALSE,FALSE,1.39,1086,0.5,61,,1
9403,4,0,2019,RAM CHANDRA SAHIS,Jharkhand,JUGASHLAI,AJSUP,,46779,M,3,1,0,FALSE,FALSE,21.63,43686,20.2,44,,1
9407,4,0,2019,SAMMARI LAL,Jharkhand,KANKE,BJP,,111975,M,1,1,1,FALSE,FALSE,44.04,22540,8.86,57,1,1
9410,4,0,2019,RAMJEET GANJHU,Jharkhand,KANKE,AJSUP,,29127,M,3,1,0,FALSE,FALSE,11.46,18736,7.37,31,,1
9414,4,0,2019,KAMLESH RAM,Jharkhand,KANKE,JVM,,10391,M,4,1,0,FALSE,FALSE,4.09,7078,2.78,32,,1
9419,4,0,2019,JAWAHAR LAL BANRA,Jharkhand,KHARASAWAN,BJP,,50546,M,2,1,0,FALSE,FALSE,33.19,41095,26.98,60,,1
9421,4,0,2019,RAM HONHAGA,Jharkhand,KHARASAWAN,JVM,,3134,M,4,1,0,FALSE,FALSE,2.06,545,0.36,40,,1
9438,4,0,2019,Jagarnath Oraon,Jharkhand,KHIJRI,CPI(ML)(L),,781,M,12,1,0,FALSE,FALSE,0.36,104,0.05,57,,1
9447,4,0,2019,Rajesh Kachhap,Jharkhand,KHIJRI,INC,,83829,M,1,1,1,FALSE,FALSE,38.94,5469,2.54,41,1,1
9448,4,0,2019,Ramdhan Bediya,Jharkhand,KHIJRI,AJSUP,,29091,M,3,1,0,FALSE,FALSE,13.51,22359,10.39,49,,1
9457,4,0,2019,SUSHIL PAHAN,Jharkhand,KHUNTI,JMM,,32871,M,2,1,0,FALSE,FALSE,24.83,12145,9.17,61,,1
9462,4,0,2019,DEEPAK KERKETTA,Jharkhand,KOLEBIRA,JVM,,1352,M,9,1,0,FALSE,FALSE,1.06,464,0.36,25,,1
9465,4,0,2019,SUJAN JOJO,Jharkhand,KOLEBIRA,BJP,,36236,M,2,1,0,FALSE,FALSE,28.47,17536,13.78,36,,1
9466,4,0,2019,NAMAN BIXAL KONGARI,Jharkhand,KOLEBIRA,INC,,48574,M,1,1,1,FALSE,FALSE,38.17,12338,9.69,47,1,1
9472,4,0,2019,AMAN KUMAR BHOGTA,Jharkhand,LATEHAR,JVM,,8700,M,4,1,0,FALSE,FALSE,4.78,3197,1.76,26,,1
9482,4,0,2019,Daniel Kisku,Jharkhand,LITIPARA,BJP,,52772,M,2,1,0,FALSE,FALSE,36.6,45577,31.61,44,,1
